project,action,seine_id,date,work_area,survey,site_id,hakai_id,semsp_id,jsp_survey_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,date_processed,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,analysis_planned,dissection_status,lice_collection_protocol,lice_id_protocol,analyzing_lab,quality_level,comments,quality_log
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U990,2015-06-20-D09-SO-28,DE206,SO,NA,NA,NA,NA,NA,NA,2016-01-11,NONE,PRESENT,13,NA,106,NA,NA,NA,CK,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U1011,2015-06-20-D09-SO-29,DE206,SO,NA,NA,NA,NA,NA,NA,2016-01-11,NONE,PRESENT,14.4,NA,111,NA,NA,NA,CK,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U1002,2015-06-20-D09-SO-30,DE206,SO,NA,NA,NA,NA,NA,NA,2016-01-11,NONE,PRESENT,17.8,NA,117,NA,NA,NA,DS,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-PI-1,2015-06-20-D11-PI-1,DE205,PI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-PI-2,2015-06-20-D11-PI-2,DE205,PI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-1,2015-06-20-D11-CU-1,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-2,2015-06-20-D11-CU-2,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-3,2015-06-20-D11-CU-3,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-4,2015-06-20-D11-CU-4,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-5,2015-06-20-D11-CU-5,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-6,2015-06-20-D11-CU-6,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-7,2015-06-20-D11-CU-7,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-8,2015-06-20-D11-CU-8,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-9,2015-06-20-D11-CU-9,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE205N2,2015-06-20,QUADRA,DI,D11,2015-06-20-D11-CU-10,2015-06-20-D11-CU-10,DE205,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3092,2015-06-20-D09-CU-1,DE206,CU,NA,NA,NA,NA,NA,NA,2017-01-05,NONE,PRESENT,10.2,98,103,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3147,2015-06-20-D09-CU-2,DE206,CU,NA,NA,NA,NA,NA,NA,2017-01-11,NONE,PRESENT,24.9,129,135,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3150,2015-06-20-D09-CU-3,DE206,CU,NA,NA,NA,NA,NA,NA,2017-01-11,NONE,PRESENT,21.9,128,134,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-CU-4,2015-06-20-D09-CU-4,DE206,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3089,2015-06-20-D09-CU-5,DE206,CU,NA,NA,NA,NA,NA,NA,2017-01-05,NONE,PRESENT,24.7,130,136,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-CU-6,2015-06-20-D09-CU-6,DE206,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-CU-7,2015-06-20-D09-CU-7,DE206,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3144,2015-06-20-D09-CU-8,DE206,CU,NA,NA,NA,NA,NA,NA,2017-01-11,NONE,PRESENT,20.1,126,132,NA,NA,NA,JG,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-CU-9,2015-06-20-D09-CU-9,DE206,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-CU-10,2015-06-20-D09-CU-10,DE206,CU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U2534,2015-06-20-D09-CO-1,DE206,CO,NA,NA,NA,NA,NA,NA,2017-01-08,NONE,PRESENT,41.6,149,157,NA,NA,Lesion on left side,BJ,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U2535,2015-06-20-D09-CO-2,DE206,CO,NA,NA,NA,NA,NA,NA,2017-01-08,NONE,PRESENT,41.4,147,155,NA,NA,Nemtodes on intestine,BJ,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-HE-1,2015-06-20-D09-HE-1,DE206,HE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3243,2015-06-20-D09-HE-2,DE206,HE,NA,NA,NA,NA,NA,NA,2017-01-13,NONE,PRESENT,22.1,126,131,NA,Broken otoliths,NA,CVJ,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3244,2015-06-20-D09-HE-3,DE206,HE,NA,NA,NA,NA,NA,NA,2017-01-14,NONE,PRESENT,23.7,137,143,NA,Broken otoliths,NA,CVJ,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-HE-4,2015-06-20-D09-HE-4,DE206,HE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-HE-5,2015-06-20-D09-HE-5,DE206,HE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-HE-6,2015-06-20-D09-HE-6,DE206,HE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,2015-06-20-D09-HE-7,2015-06-20-D09-HE-7,DE206,HE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3247,2015-06-20-D09-HE-8,DE206,HE,NA,NA,NA,NA,NA,NA,2017-01-14,NONE,PRESENT,18.9,127,130,NA,NA,NA,CVJ,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3246,2015-06-20-D09-HE-9,DE206,HE,NA,NA,NA,NA,NA,NA,2017-01-14,NONE,PRESENT,15.7,115,119,NA,NA,NA,CVJ,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE206N1,2015-06-20,QUADRA,DI_C,D09,U3245,2015-06-20-D09-HE-10,DE206,HE,NA,NA,NA,NA,NA,NA,2017-01-14,NONE,PRESENT,17.5,122,125,NA,Broken otoliths,NA,CVJ,FULL WORK-UP 1,SEMSP,DISSECTED,NA,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-1,2015-06-22-D10-SO-1,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-2,2015-06-22-D10-SO-2,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-3,2015-06-22-D10-SO-3,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-4,2015-06-22-D10-SO-4,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-5,2015-06-22-D10-SO-5,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-6,2015-06-22-D10-SO-6,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-7,2015-06-22-D10-SO-7,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-8,2015-06-22-D10-SO-8,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1059,2015-06-22-D10-SO-9,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-15,NONE,PRESENT,18.9,NA,126,NA,Correct location of otolith sample unverified due to duplicates in data entry,NA,CK,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-10,2015-06-22-D10-SO-10,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1039,2015-06-22-D10-SO-11,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-14,NONE,PRESENT,19.9,NA,128,NA,"Muscle and gill RNA in 9-d8; brain, spleen, liver, heart and kidney RNA in 9-c8",NA,LP,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1029,2015-06-22-D10-SO-12,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-14,NONE,PRESENT,20.8,NA,133,NA,No scales taken.,NA,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1050,2015-06-22-D10-SO-13,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-14,NONE,PRESENT,20.3,NA,129,NA,NA,NA,DS,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1071,2015-06-22-D10-SO-14,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-14,NONE,PRESENT,23.2,NA,134,NA,NA,Lots of open lesions on flank/ dorsal surface,DS,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1081,2015-06-22-D10-SO-15,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-15,NONE,PRESENT,21.3,NA,131,NA,NA,NA,LP,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1072,2015-06-22-D10-SO-16,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-14,NONE,PRESENT,20.4,NA,125,NA,NA,NA,DS,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1040,2015-06-22-D10-SO-17,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-14,NONE,PRESENT,18,NA,126,NA,NA,NA,LP,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1073,2015-06-22-D10-SO-18,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-15,NONE,PRESENT,21.6,NA,120,NA,FA location unknown,NA,DS,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1058,2015-06-22-D10-SO-19,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-15,NONE,PRESENT,17.7,NA,124,NA,Correct location of otolith sample unverified due to duplicates in data entry,NA,CK,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,U1030,2015-06-22-D10-SO-20,DE212,SO,NA,NA,NA,NA,NA,NA,2016-01-15,NONE,PRESENT,19.6,NA,123,NA,NA,NA,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-21,2015-06-22-D10-SO-21,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-22,2015-06-22-D10-SO-22,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-23,2015-06-22-D10-SO-23,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-24,2015-06-22-D10-SO-24,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-25,2015-06-22-D10-SO-25,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-26,2015-06-22-D10-SO-26,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-27,2015-06-22-D10-SO-27,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-28,2015-06-22-D10-SO-28,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-29,2015-06-22-D10-SO-29,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE212N2,2015-06-22,QUADRA,DI_E,D10,2015-06-22-D10-SO-30,2015-06-22-D10-SO-30,DE212,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SEMSP,NOT DISSECTED,NA,NA,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5101,2015-06-22-D09-SO-1,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,17,118,124,NA,Only took DNA (muscle) tissue for genetic stock ID analysis.,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5100,2015-06-22-D09-SO-2,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,15.8,113,117,NA,Only took DNA (muscle) tissue for genetic stock ID analysis.,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5098,2015-06-22-D09-SO-3,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,18.5,114,120,NA,Only took DNA (muscle) tissue for genetic stock ID analysis.,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5099,2015-06-22-D09-SO-4,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,15.3,113,120,NA,Only took DNA (muscle) tissue for genetic stock ID analysis.,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5096,2015-06-22-D09-SO-5,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,16.6,126,121,NA,Only took DNA (muscle) tissue for genetic stock ID analysis.,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5097,2015-06-22-D09-SO-6,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,16.2,109,NA,NA,Only took DNA (muscle) tissue for genetic stock ID analysis. caudal fin broken,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5105,2015-06-22-D09-SO-7,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,16.6,111,NA,NA,Only took DNA (muscle) tissue for genetic stock ID analysis. caudal fin broken,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5104,2015-06-22-D09-SO-8,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,18.6,119,NA,NA,Only took DNA (muscle) tissue for genetic stock ID analysis. caudal fin broken,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5103,2015-06-22-D09-SO-9,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,19.7,123,NA,NA,Only took DNA (muscle) tissue for genetic stock ID analysis. caudal fin broken,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U5102,2015-06-22-D09-SO-10,DE214,SO,NA,NA,NA,NA,NA,NA,2018-07-12,NA,NA,16.8,117,122,NA,Only took DNA (muscle) tissue for genetic stock ID analysis.,NA,KD,IRREGULAR WORK-UP,SEMSP,DISSECTED,LAB_MOTILES_CRYO,LAB_MOTILES,HAKAI,Technician,NA,NA
SEMSP,NA,DE214N1,2015-06-22,QUADRA,DI_C,D09,U913,2015-06-22-D09-SO-30,DE214,SO,NA,NA,NA,NA,NA,NA,2016-01-04,NONE,PRESENT,16.7,NA,113,NA,NA,NA,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA
